question,category,roundType,defaultAnswerType,answerType,multipleChoiceOptions,correctAnswer,tags,intensity,tone,relationshipArea,avoidIf,gameSuitability,aiUseCase,repeatGroup,unitLabel,scoringDivisor,roundingMode,roundPenaltyValue,fixedPenalty,scoringMode,scoringOutcomeType,notes,sourceLabel,addedBy,active
What school memory still irritates you a little bit that still feels a bit tender?,School,petPeeve,text,text,,,school;pet-peeve;that-still-feels-a-bit-tender,2,playful,School,,Memory Lane,memory prompt;diary insight;relationship history,memory-school-9-5,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
What school memory still irritates you a little bit that you would put in a private diary chapter?,School,petPeeve,text,text,,,school;pet-peeve;that-you-would-put-in-a-private-diary-chapter,2,playful,School,,Memory Lane,memory prompt;diary insight;relationship history,memory-school-9-6,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
"What school memory still irritates you a little bit that involved a place, song, food, or smell?",School,petPeeve,text,text,,,school;pet-peeve;that-involved-a-place-song-food-or-smell,2,playful,School,,Memory Lane,memory prompt;diary insight;relationship history,memory-school-9-7,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
What school memory still irritates you a little bit that changed how you see yourself?,School,petPeeve,text,text,,,school;pet-peeve;that-changed-how-you-see-yourself,2,playful,School,,Memory Lane,memory prompt;diary insight;relationship history,memory-school-9-8,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
What school memory still irritates you a little bit that you would only tell someone you really trust?,School,petPeeve,text,text,,,school;pet-peeve;that-you-would-only-tell-someone-you-really-trust,2,playful,School,,Memory Lane,memory prompt;diary insight;relationship history,memory-school-9-9,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
What school memory still irritates you a little bit that was slightly naughty but still sweet?,School,petPeeve,text,text,,,school;pet-peeve;that-was-slightly-naughty-but-still-sweet,2,playful,School,,Memory Lane,memory prompt;diary insight;relationship history,memory-school-9-10,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
What school memory still irritates you a little bit that deserves to be remembered properly?,School,petPeeve,text,text,,,school;pet-peeve;that-deserves-to-be-remembered-properly,2,playful,School,,Memory Lane,memory prompt;diary insight;relationship history,memory-school-9-11,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
What school memory still irritates you a little bit that made you feel chosen?,School,petPeeve,text,text,,,school;pet-peeve;that-made-you-feel-chosen,2,playful,School,,Memory Lane,memory prompt;diary insight;relationship history,memory-school-9-12,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
What school memory still irritates you a little bit that made you grow up a bit?,School,petPeeve,text,text,,,school;pet-peeve;that-made-you-grow-up-a-bit,2,playful,School,,Memory Lane,memory prompt;diary insight;relationship history,memory-school-9-13,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
What school memory still irritates you a little bit that you wish you had a photo of?,School,petPeeve,text,text,,,school;pet-peeve;that-you-wish-you-had-a-photo-of,2,playful,School,,Memory Lane,memory prompt;diary insight;relationship history,memory-school-9-14,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
What work moment made you realise you were tougher than you thought from before you met?,Work,text,text,text,,,work;resilience;from-before-you-met,3,deep,Work,,Memory Lane,memory prompt;diary insight;relationship history,memory-work-10-0,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
What work moment made you realise you were tougher than you thought from the early days of Jay and Kim?,Work,text,text,text,,,work;resilience;from-the-early-days-of-jay-and-kim,3,deep,Work,,Memory Lane,memory prompt;diary insight;relationship history,memory-work-10-1,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
What work moment made you realise you were tougher than you thought that you have never fully explained?,Work,text,text,text,,,work;resilience;that-you-have-never-fully-explained,3,deep,Work,,Memory Lane,memory prompt;diary insight;relationship history,memory-work-10-2,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
What work moment made you realise you were tougher than you thought that would make the other person understand you better?,Work,text,text,text,,,work;resilience;that-would-make-the-other-person-understand-you-better,3,deep,Work,,Memory Lane,memory prompt;diary insight;relationship history,memory-work-10-3,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
What work moment made you realise you were tougher than you thought that feels funnier now than it did then?,Work,text,text,text,,,work;resilience;that-feels-funnier-now-than-it-did-then,3,deep,Work,,Memory Lane,memory prompt;diary insight;relationship history,memory-work-10-4,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
What work moment made you realise you were tougher than you thought that still feels a bit tender?,Work,text,text,text,,,work;resilience;that-still-feels-a-bit-tender,3,deep,Work,,Memory Lane,memory prompt;diary insight;relationship history,memory-work-10-5,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
What work moment made you realise you were tougher than you thought that you would put in a private diary chapter?,Work,text,text,text,,,work;resilience;that-you-would-put-in-a-private-diary-chapter,3,deep,Work,,Memory Lane,memory prompt;diary insight;relationship history,memory-work-10-6,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
"What work moment made you realise you were tougher than you thought that involved a place, song, food, or smell?",Work,text,text,text,,,work;resilience;that-involved-a-place-song-food-or-smell,3,deep,Work,,Memory Lane,memory prompt;diary insight;relationship history,memory-work-10-7,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
What work moment made you realise you were tougher than you thought that changed how you see yourself?,Work,text,text,text,,,work;resilience;that-changed-how-you-see-yourself,3,deep,Work,,Memory Lane,memory prompt;diary insight;relationship history,memory-work-10-8,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
What work moment made you realise you were tougher than you thought that you would only tell someone you really trust?,Work,text,text,text,,,work;resilience;that-you-would-only-tell-someone-you-really-trust,3,deep,Work,,Memory Lane,memory prompt;diary insight;relationship history,memory-work-10-9,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
What work moment made you realise you were tougher than you thought that was slightly naughty but still sweet?,Work,text,text,text,,,work;resilience;that-was-slightly-naughty-but-still-sweet,3,deep,Work,,Memory Lane,memory prompt;diary insight;relationship history,memory-work-10-10,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
What work moment made you realise you were tougher than you thought that deserves to be remembered properly?,Work,text,text,text,,,work;resilience;that-deserves-to-be-remembered-properly,3,deep,Work,,Memory Lane,memory prompt;diary insight;relationship history,memory-work-10-11,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
What work moment made you realise you were tougher than you thought that made you feel chosen?,Work,text,text,text,,,work;resilience;that-made-you-feel-chosen,3,deep,Work,,Memory Lane,memory prompt;diary insight;relationship history,memory-work-10-12,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
What work moment made you realise you were tougher than you thought that made you grow up a bit?,Work,text,text,text,,,work;resilience;that-made-you-grow-up-a-bit,3,deep,Work,,Memory Lane,memory prompt;diary insight;relationship history,memory-work-10-13,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
What work moment made you realise you were tougher than you thought that you wish you had a photo of?,Work,text,text,text,,,work;resilience;that-you-wish-you-had-a-photo-of,3,deep,Work,,Memory Lane,memory prompt;diary insight;relationship history,memory-work-10-14,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
What place from your past would you take the other person to first from before you met?,Travel,favourite,text,text,,,travel;places;from-before-you-met,2,romantic,Travel,,Memory Lane,memory prompt;diary insight;relationship history,memory-travel-11-0,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
What place from your past would you take the other person to first from the early days of Jay and Kim?,Travel,favourite,text,text,,,travel;places;from-the-early-days-of-jay-and-kim,2,romantic,Travel,,Memory Lane,memory prompt;diary insight;relationship history,memory-travel-11-1,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
What place from your past would you take the other person to first that you have never fully explained?,Travel,favourite,text,text,,,travel;places;that-you-have-never-fully-explained,2,romantic,Travel,,Memory Lane,memory prompt;diary insight;relationship history,memory-travel-11-2,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
What place from your past would you take the other person to first that would make the other person understand you better?,Travel,favourite,text,text,,,travel;places;that-would-make-the-other-person-understand-you-better,2,romantic,Travel,,Memory Lane,memory prompt;diary insight;relationship history,memory-travel-11-3,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
What place from your past would you take the other person to first that feels funnier now than it did then?,Travel,favourite,text,text,,,travel;places;that-feels-funnier-now-than-it-did-then,2,romantic,Travel,,Memory Lane,memory prompt;diary insight;relationship history,memory-travel-11-4,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
What place from your past would you take the other person to first that still feels a bit tender?,Travel,favourite,text,text,,,travel;places;that-still-feels-a-bit-tender,2,romantic,Travel,,Memory Lane,memory prompt;diary insight;relationship history,memory-travel-11-5,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
What place from your past would you take the other person to first that you would put in a private diary chapter?,Travel,favourite,text,text,,,travel;places;that-you-would-put-in-a-private-diary-chapter,2,romantic,Travel,,Memory Lane,memory prompt;diary insight;relationship history,memory-travel-11-6,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
"What place from your past would you take the other person to first that involved a place, song, food, or smell?",Travel,favourite,text,text,,,travel;places;that-involved-a-place-song-food-or-smell,2,romantic,Travel,,Memory Lane,memory prompt;diary insight;relationship history,memory-travel-11-7,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
What place from your past would you take the other person to first that changed how you see yourself?,Travel,favourite,text,text,,,travel;places;that-changed-how-you-see-yourself,2,romantic,Travel,,Memory Lane,memory prompt;diary insight;relationship history,memory-travel-11-8,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
What place from your past would you take the other person to first that you would only tell someone you really trust?,Travel,favourite,text,text,,,travel;places;that-you-would-only-tell-someone-you-really-trust,2,romantic,Travel,,Memory Lane,memory prompt;diary insight;relationship history,memory-travel-11-9,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
What place from your past would you take the other person to first that was slightly naughty but still sweet?,Travel,favourite,text,text,,,travel;places;that-was-slightly-naughty-but-still-sweet,2,romantic,Travel,,Memory Lane,memory prompt;diary insight;relationship history,memory-travel-11-10,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
What place from your past would you take the other person to first that deserves to be remembered properly?,Travel,favourite,text,text,,,travel;places;that-deserves-to-be-remembered-properly,2,romantic,Travel,,Memory Lane,memory prompt;diary insight;relationship history,memory-travel-11-11,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
What place from your past would you take the other person to first that made you feel chosen?,Travel,favourite,text,text,,,travel;places;that-made-you-feel-chosen,2,romantic,Travel,,Memory Lane,memory prompt;diary insight;relationship history,memory-travel-11-12,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
What place from your past would you take the other person to first that made you grow up a bit?,Travel,favourite,text,text,,,travel;places;that-made-you-grow-up-a-bit,2,romantic,Travel,,Memory Lane,memory prompt;diary insight;relationship history,memory-travel-11-13,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
What place from your past would you take the other person to first that you wish you had a photo of?,Travel,favourite,text,text,,,travel;places;that-you-wish-you-had-a-photo-of,2,romantic,Travel,,Memory Lane,memory prompt;diary insight;relationship history,memory-travel-11-14,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
How old were you when you first felt properly independent from before you met?,Milestones,numeric,number,number,,,milestone;age;from-before-you-met,2,thoughtful,Milestones,,Memory Lane,memory prompt;diary insight;relationship history,memory-milestones-12-0,years old,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
How old were you when you first felt properly independent from the early days of Jay and Kim?,Milestones,numeric,number,number,,,milestone;age;from-the-early-days-of-jay-and-kim,2,thoughtful,Milestones,,Memory Lane,memory prompt;diary insight;relationship history,memory-milestones-12-1,years old,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
How old were you when you first felt properly independent that you have never fully explained?,Milestones,numeric,number,number,,,milestone;age;that-you-have-never-fully-explained,2,thoughtful,Milestones,,Memory Lane,memory prompt;diary insight;relationship history,memory-milestones-12-2,years old,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
How old were you when you first felt properly independent that would make the other person understand you better?,Milestones,numeric,number,number,,,milestone;age;that-would-make-the-other-person-understand-you-better,2,thoughtful,Milestones,,Memory Lane,memory prompt;diary insight;relationship history,memory-milestones-12-3,years old,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
How old were you when you first felt properly independent that feels funnier now than it did then?,Milestones,numeric,number,number,,,milestone;age;that-feels-funnier-now-than-it-did-then,2,thoughtful,Milestones,,Memory Lane,memory prompt;diary insight;relationship history,memory-milestones-12-4,years old,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
How old were you when you first felt properly independent that still feels a bit tender?,Milestones,numeric,number,number,,,milestone;age;that-still-feels-a-bit-tender,2,thoughtful,Milestones,,Memory Lane,memory prompt;diary insight;relationship history,memory-milestones-12-5,years old,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
How old were you when you first felt properly independent that you would put in a private diary chapter?,Milestones,numeric,number,number,,,milestone;age;that-you-would-put-in-a-private-diary-chapter,2,thoughtful,Milestones,,Memory Lane,memory prompt;diary insight;relationship history,memory-milestones-12-6,years old,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
"How old were you when you first felt properly independent that involved a place, song, food, or smell?",Milestones,numeric,number,number,,,milestone;age;that-involved-a-place-song-food-or-smell,2,thoughtful,Milestones,,Memory Lane,memory prompt;diary insight;relationship history,memory-milestones-12-7,years old,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
How old were you when you first felt properly independent that changed how you see yourself?,Milestones,numeric,number,number,,,milestone;age;that-changed-how-you-see-yourself,2,thoughtful,Milestones,,Memory Lane,memory prompt;diary insight;relationship history,memory-milestones-12-8,years old,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
How old were you when you first felt properly independent that you would only tell someone you really trust?,Milestones,numeric,number,number,,,milestone;age;that-you-would-only-tell-someone-you-really-trust,2,thoughtful,Milestones,,Memory Lane,memory prompt;diary insight;relationship history,memory-milestones-12-9,years old,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
How old were you when you first felt properly independent that was slightly naughty but still sweet?,Milestones,numeric,number,number,,,milestone;age;that-was-slightly-naughty-but-still-sweet,2,thoughtful,Milestones,,Memory Lane,memory prompt;diary insight;relationship history,memory-milestones-12-10,years old,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
How old were you when you first felt properly independent that deserves to be remembered properly?,Milestones,numeric,number,number,,,milestone;age;that-deserves-to-be-remembered-properly,2,thoughtful,Milestones,,Memory Lane,memory prompt;diary insight;relationship history,memory-milestones-12-11,years old,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
How old were you when you first felt properly independent that made you feel chosen?,Milestones,numeric,number,number,,,milestone;age;that-made-you-feel-chosen,2,thoughtful,Milestones,,Memory Lane,memory prompt;diary insight;relationship history,memory-milestones-12-12,years old,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
How old were you when you first felt properly independent that made you grow up a bit?,Milestones,numeric,number,number,,,milestone;age;that-made-you-grow-up-a-bit,2,thoughtful,Milestones,,Memory Lane,memory prompt;diary insight;relationship history,memory-milestones-12-13,years old,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
How old were you when you first felt properly independent that you wish you had a photo of?,Milestones,numeric,number,number,,,milestone;age;that-you-wish-you-had-a-photo-of,2,thoughtful,Milestones,,Memory Lane,memory prompt;diary insight;relationship history,memory-milestones-12-14,years old,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
What song instantly drops you back into a specific memory from before you met?,Songs / Places / Food,favourite,text,text,,,song;nostalgia;from-before-you-met,2,nostalgic,Songs / Places / Food,,Memory Lane,memory prompt;diary insight;relationship history,memory-songs-places-food-13-0,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
What song instantly drops you back into a specific memory from the early days of Jay and Kim?,Songs / Places / Food,favourite,text,text,,,song;nostalgia;from-the-early-days-of-jay-and-kim,2,nostalgic,Songs / Places / Food,,Memory Lane,memory prompt;diary insight;relationship history,memory-songs-places-food-13-1,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
What song instantly drops you back into a specific memory that you have never fully explained?,Songs / Places / Food,favourite,text,text,,,song;nostalgia;that-you-have-never-fully-explained,2,nostalgic,Songs / Places / Food,,Memory Lane,memory prompt;diary insight;relationship history,memory-songs-places-food-13-2,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
What song instantly drops you back into a specific memory that would make the other person understand you better?,Songs / Places / Food,favourite,text,text,,,song;nostalgia;that-would-make-the-other-person-understand-you-better,2,nostalgic,Songs / Places / Food,,Memory Lane,memory prompt;diary insight;relationship history,memory-songs-places-food-13-3,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
What song instantly drops you back into a specific memory that feels funnier now than it did then?,Songs / Places / Food,favourite,text,text,,,song;nostalgia;that-feels-funnier-now-than-it-did-then,2,nostalgic,Songs / Places / Food,,Memory Lane,memory prompt;diary insight;relationship history,memory-songs-places-food-13-4,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
What song instantly drops you back into a specific memory that still feels a bit tender?,Songs / Places / Food,favourite,text,text,,,song;nostalgia;that-still-feels-a-bit-tender,2,nostalgic,Songs / Places / Food,,Memory Lane,memory prompt;diary insight;relationship history,memory-songs-places-food-13-5,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
What song instantly drops you back into a specific memory that you would put in a private diary chapter?,Songs / Places / Food,favourite,text,text,,,song;nostalgia;that-you-would-put-in-a-private-diary-chapter,2,nostalgic,Songs / Places / Food,,Memory Lane,memory prompt;diary insight;relationship history,memory-songs-places-food-13-6,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
"What song instantly drops you back into a specific memory that involved a place, song, food, or smell?",Songs / Places / Food,favourite,text,text,,,song;nostalgia;that-involved-a-place-song-food-or-smell,2,nostalgic,Songs / Places / Food,,Memory Lane,memory prompt;diary insight;relationship history,memory-songs-places-food-13-7,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
What song instantly drops you back into a specific memory that changed how you see yourself?,Songs / Places / Food,favourite,text,text,,,song;nostalgia;that-changed-how-you-see-yourself,2,nostalgic,Songs / Places / Food,,Memory Lane,memory prompt;diary insight;relationship history,memory-songs-places-food-13-8,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
What song instantly drops you back into a specific memory that you would only tell someone you really trust?,Songs / Places / Food,favourite,text,text,,,song;nostalgia;that-you-would-only-tell-someone-you-really-trust,2,nostalgic,Songs / Places / Food,,Memory Lane,memory prompt;diary insight;relationship history,memory-songs-places-food-13-9,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
What song instantly drops you back into a specific memory that was slightly naughty but still sweet?,Songs / Places / Food,favourite,text,text,,,song;nostalgia;that-was-slightly-naughty-but-still-sweet,2,nostalgic,Songs / Places / Food,,Memory Lane,memory prompt;diary insight;relationship history,memory-songs-places-food-13-10,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
What song instantly drops you back into a specific memory that deserves to be remembered properly?,Songs / Places / Food,favourite,text,text,,,song;nostalgia;that-deserves-to-be-remembered-properly,2,nostalgic,Songs / Places / Food,,Memory Lane,memory prompt;diary insight;relationship history,memory-songs-places-food-13-11,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
What song instantly drops you back into a specific memory that made you feel chosen?,Songs / Places / Food,favourite,text,text,,,song;nostalgia;that-made-you-feel-chosen,2,nostalgic,Songs / Places / Food,,Memory Lane,memory prompt;diary insight;relationship history,memory-songs-places-food-13-12,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
What song instantly drops you back into a specific memory that made you grow up a bit?,Songs / Places / Food,favourite,text,text,,,song;nostalgia;that-made-you-grow-up-a-bit,2,nostalgic,Songs / Places / Food,,Memory Lane,memory prompt;diary insight;relationship history,memory-songs-places-food-13-13,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
What song instantly drops you back into a specific memory that you wish you had a photo of?,Songs / Places / Food,favourite,text,text,,,song;nostalgia;that-you-wish-you-had-a-photo-of,2,nostalgic,Songs / Places / Food,,Memory Lane,memory prompt;diary insight;relationship history,memory-songs-places-food-13-14,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
Which detail do you usually remember best from before you met?,Forgotten Details,multipleChoice,multipleChoice,multipleChoice,Exact words|Faces|Feelings|Places,,memory-style;details;from-before-you-met,2,curious,Forgotten Details,,Memory Lane,memory prompt;diary insight;relationship history,memory-forgotten-details-14-0,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
Which detail do you usually remember best from the early days of Jay and Kim?,Forgotten Details,multipleChoice,multipleChoice,multipleChoice,Exact words|Faces|Feelings|Places,,memory-style;details;from-the-early-days-of-jay-and-kim,2,curious,Forgotten Details,,Memory Lane,memory prompt;diary insight;relationship history,memory-forgotten-details-14-1,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
Which detail do you usually remember best that you have never fully explained?,Forgotten Details,multipleChoice,multipleChoice,multipleChoice,Exact words|Faces|Feelings|Places,,memory-style;details;that-you-have-never-fully-explained,2,curious,Forgotten Details,,Memory Lane,memory prompt;diary insight;relationship history,memory-forgotten-details-14-2,,1,nearest,5,5,manual,memory,Sheet prompt for Memory Lane. The app also generates separate past-answer recall rounds automatically.,Memory Lane Draft May 2026,Codex,TRUE
