question,category,roundType,defaultAnswerType,answerType,multipleChoiceOptions,correctAnswer,tags,intensity,tone,relationshipArea,avoidIf,gameSuitability,aiUseCase,repeatGroup,unitLabel,scoringDivisor,roundingMode,roundPenaltyValue,fixedPenalty,scoringMode,scoringOutcomeType,notes,sourceLabel,addedBy,active
Pick the date-night food mood you would choose first when money is tighter than usual?,Food & Drink,multipleChoice,multipleChoice,multipleChoice,Takeaway in bed|Fancy restaurant|Street food adventure|Home-cooked comfort,,food;date-night;when-money-is-tighter-than-usual,2,playful,Food & Drink,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-food-drink-8-8,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Pick the date-night food mood you would choose first when you both need reassurance?,Food & Drink,multipleChoice,multipleChoice,multipleChoice,Takeaway in bed|Fancy restaurant|Street food adventure|Home-cooked comfort,,food;date-night;when-you-both-need-reassurance,2,playful,Food & Drink,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-food-drink-8-9,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Pick the date-night food mood you would choose first during a naughty private mood?,Food & Drink,multipleChoice,multipleChoice,multipleChoice,Takeaway in bed|Fancy restaurant|Street food adventure|Home-cooked comfort,,food;date-night;during-a-naughty-private-mood,2,playful,Food & Drink,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-food-drink-8-10,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Pick the date-night food mood you would choose first when family or friends are around?,Food & Drink,multipleChoice,multipleChoice,multipleChoice,Takeaway in bed|Fancy restaurant|Street food adventure|Home-cooked comfort,,food;date-night;when-family-or-friends-are-around,2,playful,Food & Drink,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-food-drink-8-11,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Pick the date-night food mood you would choose first when you have not had enough sleep?,Food & Drink,multipleChoice,multipleChoice,multipleChoice,Takeaway in bed|Fancy restaurant|Street food adventure|Home-cooked comfort,,food;date-night;when-you-have-not-had-enough-sleep,2,playful,Food & Drink,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-food-drink-8-12,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Pick the date-night food mood you would choose first when you want the night to feel special?,Food & Drink,multipleChoice,multipleChoice,multipleChoice,Takeaway in bed|Fancy restaurant|Street food adventure|Home-cooked comfort,,food;date-night;when-you-want-the-night-to-feel-special,2,playful,Food & Drink,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-food-drink-8-13,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Pick the date-night food mood you would choose first when everything has been a bit too serious?,Food & Drink,multipleChoice,multipleChoice,multipleChoice,Takeaway in bed|Fancy restaurant|Street food adventure|Home-cooked comfort,,food;date-night;when-everything-has-been-a-bit-too-serious,2,playful,Food & Drink,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-food-drink-8-14,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Rate how much reassurance you like during a difficult week (when life is calm),Communication,rating,number,number,,,communication;reassurance;when-life-is-calm,2,thoughtful,Communication,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-communication-9-0,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Rate how much reassurance you like during a difficult week (when one of you is stressed),Communication,rating,number,number,,,communication;reassurance;when-one-of-you-is-stressed,2,thoughtful,Communication,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-communication-9-1,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Rate how much reassurance you like during a difficult week (on a lazy weekend),Communication,rating,number,number,,,communication;reassurance;on-a-lazy-weekend,2,thoughtful,Communication,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-communication-9-2,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Rate how much reassurance you like during a difficult week (during a romantic night in),Communication,rating,number,number,,,communication;reassurance;during-a-romantic-night-in,2,thoughtful,Communication,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-communication-9-3,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Rate how much reassurance you like during a difficult week (when you are both feeling playful),Communication,rating,number,number,,,communication;reassurance;when-you-are-both-feeling-playful,2,thoughtful,Communication,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-communication-9-4,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Rate how much reassurance you like during a difficult week (after a disagreement),Communication,rating,number,number,,,communication;reassurance;after-a-disagreement,2,thoughtful,Communication,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-communication-9-5,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Rate how much reassurance you like during a difficult week (on holiday),Communication,rating,number,number,,,communication;reassurance;on-holiday,2,thoughtful,Communication,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-communication-9-6,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Rate how much reassurance you like during a difficult week (when planning the future),Communication,rating,number,number,,,communication;reassurance;when-planning-the-future,2,thoughtful,Communication,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-communication-9-7,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Rate how much reassurance you like during a difficult week (when money is tighter than usual),Communication,rating,number,number,,,communication;reassurance;when-money-is-tighter-than-usual,2,thoughtful,Communication,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-communication-9-8,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Rate how much reassurance you like during a difficult week (when you both need reassurance),Communication,rating,number,number,,,communication;reassurance;when-you-both-need-reassurance,2,thoughtful,Communication,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-communication-9-9,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Rate how much reassurance you like during a difficult week (during a naughty private mood),Communication,rating,number,number,,,communication;reassurance;during-a-naughty-private-mood,2,thoughtful,Communication,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-communication-9-10,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Rate how much reassurance you like during a difficult week (when family or friends are around),Communication,rating,number,number,,,communication;reassurance;when-family-or-friends-are-around,2,thoughtful,Communication,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-communication-9-11,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Rate how much reassurance you like during a difficult week (when you have not had enough sleep),Communication,rating,number,number,,,communication;reassurance;when-you-have-not-had-enough-sleep,2,thoughtful,Communication,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-communication-9-12,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Rate how much reassurance you like during a difficult week (when you want the night to feel special),Communication,rating,number,number,,,communication;reassurance;when-you-want-the-night-to-feel-special,2,thoughtful,Communication,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-communication-9-13,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Rate how much reassurance you like during a difficult week (when everything has been a bit too serious),Communication,rating,number,number,,,communication;reassurance;when-everything-has-been-a-bit-too-serious,2,thoughtful,Communication,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-communication-9-14,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What helps you reset fastest after tension? (when life is calm),Conflict,multipleChoice,multipleChoice,multipleChoice,Space first|Talk immediately|A cuddle|A joke once calm,,conflict;repair;when-life-is-calm,2,playful,Conflict,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-conflict-10-0,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What helps you reset fastest after tension? (when one of you is stressed),Conflict,multipleChoice,multipleChoice,multipleChoice,Space first|Talk immediately|A cuddle|A joke once calm,,conflict;repair;when-one-of-you-is-stressed,2,playful,Conflict,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-conflict-10-1,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What helps you reset fastest after tension? (on a lazy weekend),Conflict,multipleChoice,multipleChoice,multipleChoice,Space first|Talk immediately|A cuddle|A joke once calm,,conflict;repair;on-a-lazy-weekend,2,playful,Conflict,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-conflict-10-2,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What helps you reset fastest after tension? (during a romantic night in),Conflict,multipleChoice,multipleChoice,multipleChoice,Space first|Talk immediately|A cuddle|A joke once calm,,conflict;repair;during-a-romantic-night-in,2,playful,Conflict,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-conflict-10-3,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What helps you reset fastest after tension? (when you are both feeling playful),Conflict,multipleChoice,multipleChoice,multipleChoice,Space first|Talk immediately|A cuddle|A joke once calm,,conflict;repair;when-you-are-both-feeling-playful,2,playful,Conflict,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-conflict-10-4,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What helps you reset fastest after tension? (after a disagreement),Conflict,multipleChoice,multipleChoice,multipleChoice,Space first|Talk immediately|A cuddle|A joke once calm,,conflict;repair;after-a-disagreement,2,playful,Conflict,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-conflict-10-5,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What helps you reset fastest after tension? (on holiday),Conflict,multipleChoice,multipleChoice,multipleChoice,Space first|Talk immediately|A cuddle|A joke once calm,,conflict;repair;on-holiday,2,playful,Conflict,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-conflict-10-6,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What helps you reset fastest after tension? (when planning the future),Conflict,multipleChoice,multipleChoice,multipleChoice,Space first|Talk immediately|A cuddle|A joke once calm,,conflict;repair;when-planning-the-future,2,playful,Conflict,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-conflict-10-7,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What helps you reset fastest after tension? (when money is tighter than usual),Conflict,multipleChoice,multipleChoice,multipleChoice,Space first|Talk immediately|A cuddle|A joke once calm,,conflict;repair;when-money-is-tighter-than-usual,2,playful,Conflict,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-conflict-10-8,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What helps you reset fastest after tension? (when you both need reassurance),Conflict,multipleChoice,multipleChoice,multipleChoice,Space first|Talk immediately|A cuddle|A joke once calm,,conflict;repair;when-you-both-need-reassurance,2,playful,Conflict,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-conflict-10-9,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What helps you reset fastest after tension? (during a naughty private mood),Conflict,multipleChoice,multipleChoice,multipleChoice,Space first|Talk immediately|A cuddle|A joke once calm,,conflict;repair;during-a-naughty-private-mood,2,playful,Conflict,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-conflict-10-10,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What helps you reset fastest after tension? (when family or friends are around),Conflict,multipleChoice,multipleChoice,multipleChoice,Space first|Talk immediately|A cuddle|A joke once calm,,conflict;repair;when-family-or-friends-are-around,2,playful,Conflict,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-conflict-10-11,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What helps you reset fastest after tension? (when you have not had enough sleep),Conflict,multipleChoice,multipleChoice,multipleChoice,Space first|Talk immediately|A cuddle|A joke once calm,,conflict;repair;when-you-have-not-had-enough-sleep,2,playful,Conflict,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-conflict-10-12,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What helps you reset fastest after tension? (when you want the night to feel special),Conflict,multipleChoice,multipleChoice,multipleChoice,Space first|Talk immediately|A cuddle|A joke once calm,,conflict;repair;when-you-want-the-night-to-feel-special,2,playful,Conflict,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-conflict-10-13,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What helps you reset fastest after tension? (when everything has been a bit too serious),Conflict,multipleChoice,multipleChoice,multipleChoice,Space first|Talk immediately|A cuddle|A joke once calm,,conflict;repair;when-everything-has-been-a-bit-too-serious,2,playful,Conflict,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-conflict-10-14,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
How involved should family be in big decisions? when life is calm?,Family,multipleChoice,multipleChoice,multipleChoice,Very involved|Asked for advice only|Told after deciding|Kept mostly separate,,family;boundaries;when-life-is-calm,2,playful,Family,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-family-11-0,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
How involved should family be in big decisions? when one of you is stressed?,Family,multipleChoice,multipleChoice,multipleChoice,Very involved|Asked for advice only|Told after deciding|Kept mostly separate,,family;boundaries;when-one-of-you-is-stressed,2,playful,Family,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-family-11-1,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
How involved should family be in big decisions? on a lazy weekend?,Family,multipleChoice,multipleChoice,multipleChoice,Very involved|Asked for advice only|Told after deciding|Kept mostly separate,,family;boundaries;on-a-lazy-weekend,2,playful,Family,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-family-11-2,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
How involved should family be in big decisions? during a romantic night in?,Family,multipleChoice,multipleChoice,multipleChoice,Very involved|Asked for advice only|Told after deciding|Kept mostly separate,,family;boundaries;during-a-romantic-night-in,2,playful,Family,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-family-11-3,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
How involved should family be in big decisions? when you are both feeling playful?,Family,multipleChoice,multipleChoice,multipleChoice,Very involved|Asked for advice only|Told after deciding|Kept mostly separate,,family;boundaries;when-you-are-both-feeling-playful,2,playful,Family,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-family-11-4,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
How involved should family be in big decisions? after a disagreement?,Family,multipleChoice,multipleChoice,multipleChoice,Very involved|Asked for advice only|Told after deciding|Kept mostly separate,,family;boundaries;after-a-disagreement,2,playful,Family,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-family-11-5,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
How involved should family be in big decisions? on holiday?,Family,multipleChoice,multipleChoice,multipleChoice,Very involved|Asked for advice only|Told after deciding|Kept mostly separate,,family;boundaries;on-holiday,2,playful,Family,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-family-11-6,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
How involved should family be in big decisions? when planning the future?,Family,multipleChoice,multipleChoice,multipleChoice,Very involved|Asked for advice only|Told after deciding|Kept mostly separate,,family;boundaries;when-planning-the-future,2,playful,Family,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-family-11-7,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
How involved should family be in big decisions? when money is tighter than usual?,Family,multipleChoice,multipleChoice,multipleChoice,Very involved|Asked for advice only|Told after deciding|Kept mostly separate,,family;boundaries;when-money-is-tighter-than-usual,2,playful,Family,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-family-11-8,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
How involved should family be in big decisions? when you both need reassurance?,Family,multipleChoice,multipleChoice,multipleChoice,Very involved|Asked for advice only|Told after deciding|Kept mostly separate,,family;boundaries;when-you-both-need-reassurance,2,playful,Family,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-family-11-9,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
How involved should family be in big decisions? during a naughty private mood?,Family,multipleChoice,multipleChoice,multipleChoice,Very involved|Asked for advice only|Told after deciding|Kept mostly separate,,family;boundaries;during-a-naughty-private-mood,2,playful,Family,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-family-11-10,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
How involved should family be in big decisions? when family or friends are around?,Family,multipleChoice,multipleChoice,multipleChoice,Very involved|Asked for advice only|Told after deciding|Kept mostly separate,,family;boundaries;when-family-or-friends-are-around,2,playful,Family,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-family-11-11,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
How involved should family be in big decisions? when you have not had enough sleep?,Family,multipleChoice,multipleChoice,multipleChoice,Very involved|Asked for advice only|Told after deciding|Kept mostly separate,,family;boundaries;when-you-have-not-had-enough-sleep,2,playful,Family,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-family-11-12,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
How involved should family be in big decisions? when you want the night to feel special?,Family,multipleChoice,multipleChoice,multipleChoice,Very involved|Asked for advice only|Told after deciding|Kept mostly separate,,family;boundaries;when-you-want-the-night-to-feel-special,2,playful,Family,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-family-11-13,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
How involved should family be in big decisions? when everything has been a bit too serious?,Family,multipleChoice,multipleChoice,multipleChoice,Very involved|Asked for advice only|Told after deciding|Kept mostly separate,,family;boundaries;when-everything-has-been-a-bit-too-serious,2,playful,Family,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-family-11-14,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What feels better after a long week? (when life is calm),Social Life,preference,multipleChoice,multipleChoice,A night out with people|A private night in,,social;energy;when-life-is-calm,2,playful,Social Life,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-social-life-12-0,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What feels better after a long week? (when one of you is stressed),Social Life,preference,multipleChoice,multipleChoice,A night out with people|A private night in,,social;energy;when-one-of-you-is-stressed,2,playful,Social Life,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-social-life-12-1,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What feels better after a long week? (on a lazy weekend),Social Life,preference,multipleChoice,multipleChoice,A night out with people|A private night in,,social;energy;on-a-lazy-weekend,2,playful,Social Life,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-social-life-12-2,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What feels better after a long week? (during a romantic night in),Social Life,preference,multipleChoice,multipleChoice,A night out with people|A private night in,,social;energy;during-a-romantic-night-in,2,playful,Social Life,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-social-life-12-3,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What feels better after a long week? (when you are both feeling playful),Social Life,preference,multipleChoice,multipleChoice,A night out with people|A private night in,,social;energy;when-you-are-both-feeling-playful,2,playful,Social Life,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-social-life-12-4,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What feels better after a long week? (after a disagreement),Social Life,preference,multipleChoice,multipleChoice,A night out with people|A private night in,,social;energy;after-a-disagreement,2,playful,Social Life,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-social-life-12-5,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What feels better after a long week? (on holiday),Social Life,preference,multipleChoice,multipleChoice,A night out with people|A private night in,,social;energy;on-holiday,2,playful,Social Life,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-social-life-12-6,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What feels better after a long week? (when planning the future),Social Life,preference,multipleChoice,multipleChoice,A night out with people|A private night in,,social;energy;when-planning-the-future,2,playful,Social Life,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-social-life-12-7,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What feels better after a long week? (when money is tighter than usual),Social Life,preference,multipleChoice,multipleChoice,A night out with people|A private night in,,social;energy;when-money-is-tighter-than-usual,2,playful,Social Life,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-social-life-12-8,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What feels better after a long week? (when you both need reassurance),Social Life,preference,multipleChoice,multipleChoice,A night out with people|A private night in,,social;energy;when-you-both-need-reassurance,2,playful,Social Life,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-social-life-12-9,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What feels better after a long week? (during a naughty private mood),Social Life,preference,multipleChoice,multipleChoice,A night out with people|A private night in,,social;energy;during-a-naughty-private-mood,2,playful,Social Life,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-social-life-12-10,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What feels better after a long week? (when family or friends are around),Social Life,preference,multipleChoice,multipleChoice,A night out with people|A private night in,,social;energy;when-family-or-friends-are-around,2,playful,Social Life,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-social-life-12-11,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What feels better after a long week? (when you have not had enough sleep),Social Life,preference,multipleChoice,multipleChoice,A night out with people|A private night in,,social;energy;when-you-have-not-had-enough-sleep,2,playful,Social Life,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-social-life-12-12,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What feels better after a long week? (when you want the night to feel special),Social Life,preference,multipleChoice,multipleChoice,A night out with people|A private night in,,social;energy;when-you-want-the-night-to-feel-special,2,playful,Social Life,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-social-life-12-13,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What feels better after a long week? (when everything has been a bit too serious),Social Life,preference,multipleChoice,multipleChoice,A night out with people|A private night in,,social;energy;when-everything-has-been-a-bit-too-serious,2,playful,Social Life,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-social-life-12-14,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
